var_id,tag_name,story_id,psr_idx,psr_style,is_footnote,text,permission
C_000001,story_00_prologue_ch01_rt01,u987,0,01-01 章 第◯章,False,プロローグ,TEXT_ONLY_REPLACE
C_000002,story_00_prologue_ch01_rt01,u987,1,01-01 章 タイトル,False,ミツカネグループを離れるミツカネ電子,TEXT_ONLY_REPLACE
C_000003,story_00_prologue_ch01_rt01,u987,2,01-03 項 見出し,False,ミツカネ工業の取締役会決議,TEXT_ONLY_REPLACE
C_000004,story_00_prologue_ch01_rt01,u987,3,01 本文,False,非鉄金属の雄であるプライム市場上場会社,TEXT_ONLY_REPLACE
C_000005,story_00_prologue_ch01_rt01,u987,3,01 本文,True,　2022年の市場再編で誕生した日本最上位の株式市場である東証プライム市場のこと。,TEXT_ONLY_REPLACE
C_000006,story_00_prologue_ch01_rt01,u987,3,01 本文,False,のミツカネ工業は、取締役会において、子会社の株式を投資ファンド,TEXT_ONLY_REPLACE
C_000007,story_00_prologue_ch01_rt01,u987,3,01 本文,True,　本書では、PE（Private Equity）ファンドのこと。,TEXT_ONLY_REPLACE
C_000008,story_00_prologue_ch01_rt01,u987,3,01 本文,False,のジェインに譲渡する決議を行った。 譲渡される子会社とは、ミツカネ電子である。,TEXT_ONLY_REPLACE
C_000009,story_00_prologue_ch01_rt01,u987,6,01 本文,False,その日以降、ミツカネ電子の寺田社長はもとより、経営企画部長の西郷の生活は、一変した。,TEXT_ONLY_REPLACE
C_000010,story_00_prologue_ch01_rt01,u987,7,01 本文,False,ミツカネ工業が電子を売却する件は、メディアでも大々的に取り上げられ、寺田社長や西郷のところにも、メディアから多くの問い合わせや取材依頼が殺到した。 その対応をしつつ、寺田社長は、事前に準備してあったコミュニケーション・スケジュールに基づいて、ミツカネグループから離れることになった経緯や今後の経営方針を、社員全員に周知する活動を精力的に実行した。 『できるだけ自らの言葉で社員に説明したい』 と考えた寺田社長は、各事業所に出向いて、車座集会を開催し、自らの思いを、一人ひとりの社員に伝えていった。 社員からの質問についても、時間が許す限り、わかりやすい言葉で答えた。,TEXT_ONLY_REPLACE
C_000011,story_00_prologue_ch01_rt01,u987,8,01 本文,False,そうやって車座集会を開催して実感したことは、一度、集会を開いたくらいでは、社員の理解を得ることは難しいという現実であった。 今後も、多くの機会を設けて、社員と直接対話する機会を増やさなければいけないと、寺田社長は強く感じていた。,TEXT_ONLY_REPLACE
C_000012,story_00_prologue_ch01_rt01,u987,9,01-03 項 見出し,False,すべてはここから始まった,TEXT_ONLY_REPLACE
C_000013,story_00_prologue_ch01_rt01,u987,10,01 本文,False,今夜は、その多忙なスケジュールの合間をぬって、新たな株主となったジェインとの会食に臨むべく、寺田社長は、西郷と一緒に、東京タワーのたもとにある会席料理屋に出向いた。,TEXT_ONLY_REPLACE
C_000014,story_00_prologue_ch01_rt01,u987,11,01 本文,False,約束の時間よりも早く店に着いたため、冷え込んでくる夕方の時間帯だったが、庭を散策することにした。,TEXT_ONLY_REPLACE
C_000015,story_00_prologue_ch01_rt01,u987,12,01 本文,False,「この２年間は、まるでジェットコースターのようだったね」,TEXT_ONLY_REPLACE
C_000016,story_00_prologue_ch01_rt01,u987,13,01 本文,False,寺田社長が西郷を見て、感慨深げにつぶやく。,TEXT_ONLY_REPLACE
C_000017,story_00_prologue_ch01_rt01,u987,14,01 本文,False,深くうなずく西郷。,TEXT_ONLY_REPLACE
C_000018,story_00_prologue_ch01_rt01,u987,15,01 本文,False,庭の踏み石のうえで、寺田社長は、歩みを止め、天を仰ぐ。,TEXT_ONLY_REPLACE
C_000019,story_00_prologue_ch01_rt01,u987,16,01 本文,False,「すべてはここから始まった」,TEXT_ONLY_REPLACE
C_000020,story_00_prologue_ch01_rt01,u987,17,01 本文,False,大手町が、自分たちの会社を「遠ざける会社」に分類し、「売却の意思決定をした」と知ったとき、当事者である自分たちの話を聞くこともなく、そういう重大な意思決定をした大手町に、寺田社長はおおいに困惑し、悔しくてたまらなかった。 やり場のない怒りを振り向ける先もなく、大手町への欝憤と虚脱感は、頂点に達していた。,TEXT_ONLY_REPLACE
C_000021,story_00_prologue_ch01_rt01,u987,18,01 本文,False,大手町とは、親会社であるミツカネ工業のことである。 本社が大手町にあることから、ミツカネ工業は、グループ子会社から、そう呼ばれている。,TEXT_ONLY_REPLACE
C_000022,story_00_prologue_ch01_rt01,u987,19,01 本文,False,子会社の立場で、親会社の意思決定を覆すことなどできない。 でも、知りもしない会社に売られてしまうなんて、ありえない。 大手町が『売却』と言うのなら、納得できる売却先を自分たちで探すしかない。 競合会社などに売られてしまったら、もう終わりだ。社員がみんな辞めてしまう。 『親会社は、そんなヒドイことはしないだろう』 と、外の人は言うかもしれない。しかしながらそれは、社内政治が蠢く大手町の内情を知らない人の発言だ。 大手町は、いざとなったら、何をやらかすかわからない。 （親会社の温情に期待しても、結局、馬鹿を見るのは自分たちだ） 売却対象となった電子の寺田社長たちは、最悪の事態に陥ることを恐れた。,TEXT_ONLY_REPLACE
C_000023,story_00_prologue_ch01_rt01,u987,20,01 本文,False,そのようななかで、寺田社長は、この会席料理屋でジェインと出会った。,TEXT_ONLY_REPLACE
C_000024,story_00_prologue_ch01_rt01,u987,21,01 本文,False,「あの頃は、どうやって新たな株主探しをしたらいいかわからず、全くの手探り状態だった。 投資ファンドがウチの新たな株主になるというイメージは、全くなかった。 『何か新しいアイディアがあるかもしれない』 という、ぼんやりとした期待で、あの日、ここでジェインと会ったんだったね」,TEXT_ONLY_REPLACE
C_000025,story_00_prologue_ch01_rt01,u987,22,01 本文,False,「そうでした。 あの日は、日下部代表パートナーとは、情報交換くらいのつもりでした。 それが、初対面にもかかわらず、随分と長時間にわたって、ジェインの話に聞き入ることになって・・・いやぁ、わからないものですね。 あの日を境に、私たちの株主探しには、一定の方向性が見い出されました。 ここは記念すべき場所です」,TEXT_ONLY_REPLACE
C_000026,story_00_prologue_ch01_rt01,u987,23,01 本文,False,西郷も感慨深い表情だ。,TEXT_ONLY_REPLACE
C_000027,story_00_prologue_ch01_rt01,u987,24,01 本文,False,「ここでジェインと話をして、彼らの投資哲学に触れて、そしてその後、何度か日下部代表パートナーと話をするなかで、 『ジェインとなら、私たちの夢を一緒に実現できるかもしれない』 と思うようになった。 『同業他社をロールアップして、日本で一番、世界でも三本の指に入る企業になる』 という、大きな夢物語をジェインと一緒に達成できるかもしれないと、本気で思えるようになった。 それが、 『会社のためにも、社員のためにも、最も良い方向だ』 と考えるようになった。 大手町には、 『ジェインと話をしてほしい』 と我々の要望を伝えた。 しかし・・・ふたを開けたら、あんな盛大なオークションにされてしまって・・・FOR SALEと大きく書かれて、ショーケースに陳列されしまった。 我々の気持は、大手町には届かなかったね」,TEXT_ONLY_REPLACE
C_000028,story_00_prologue_ch01_rt01,u987,25,01 本文,False,やるせない表情をする寺田社長。,TEXT_ONLY_REPLACE
C_000029,story_00_prologue_ch01_rt01,u987,26,01 本文,False,「今となっては、思い出話ですが、あのときは、本当に悔しかったです。 大手町に対して、何度、腹の煮えたぎるような思いをしたことか。 オークション,TEXT_ONLY_REPLACE
C_000030,story_00_prologue_ch01_rt01,u987,26,01 本文,True,　オークションとは、入札のこと。,TEXT_ONLY_REPLACE
C_000031,story_00_prologue_ch01_rt01,u987,26,01 本文,False,の最中も、何度も、煮え湯を飲まされました。 買い手候補のネガティブリスト,TEXT_ONLY_REPLACE
C_000032,story_00_prologue_ch01_rt01,u987,26,01 本文,True,　ネガティブリストとは、対象としない相手先のリストのこと。,TEXT_ONLY_REPLACE
C_000033,story_00_prologue_ch01_rt01,u987,26,01 本文,False,に『事業会社』と書いて出したのに、最後の最後、ジェインと一騎打ちになったのは、結局、事業会社でした・・・。 デューデリジェンス,TEXT_ONLY_REPLACE
C_000034,story_00_prologue_ch01_rt01,u987,26,01 本文,True,　デューデリジェンスとは、M&Aや投資の際に、対象企業や資産のリスクや機会、価値を事前に評価するための調査プロセスのこと。,TEXT_ONLY_REPLACE
C_000035,story_00_prologue_ch01_rt01,u987,26,01 本文,False,においても、些細なことで、大手町には振り回されてばかりでした。 あの頃は、大手町との言い争いで一日が終わっていました。 こちらは出て行く立場ですので、遠慮がなくなって・・・」,TEXT_ONLY_REPLACE
C_000036,story_00_prologue_ch01_rt01,u987,30,01 本文,False,語り尽くせないほどの悔しい想いが西郷の口からも、あふれる。,TEXT_ONLY_REPLACE
C_000037,story_00_prologue_ch01_rt01,u987,31,01 本文,False,「そうだった・・・いろんなことがあったね。 それらを一つひとつ乗り越えて・・・よくここまできたなぁ」,TEXT_ONLY_REPLACE
C_000038,story_00_prologue_ch01_rt01,u987,32,01 本文,False,寺田社長は、胸にこみあげてくるものを感じる。,TEXT_ONLY_REPLACE
C_000039,story_00_prologue_ch01_rt01,u987,33,01 本文,False,「ジェインに決まって、本当に良かったです。 やはり寺田社長は、何かを持っていますね」,TEXT_ONLY_REPLACE
C_000040,story_00_prologue_ch01_rt01,u987,34,01 本文,False,西郷は、寺田社長の強い思いと、何か目に見えない大きな力が、この結果を導いてくれたと感じている。,TEXT_ONLY_REPLACE
C_000041,story_00_prologue_ch01_rt01,u987,35,01-03 項 見出し,False,西園寺社長とその配下の官僚組織,TEXT_ONLY_REPLACE
C_000042,story_00_prologue_ch01_rt01,u987,36,01 本文,False,ふと、西郷が寺田社長に訊ねる。,TEXT_ONLY_REPLACE
C_000043,story_00_prologue_ch01_rt01,u987,37,01 本文,False,「ところで今夜、我々がジェインと会うことを、西園寺社長はご存じなんですか？」,TEXT_ONLY_REPLACE
C_000044,story_00_prologue_ch01_rt01,u987,38,01 本文,False,穏やかな笑みを頬にたたえながら、寺田社長は、 「うん、昨日、大手町に行く機会があったので、西園寺社長の耳に入れておいた。 クロージングまでは、まだ大手町がウチの親会社だからね」 と応える。,TEXT_ONLY_REPLACE
C_000045,story_00_prologue_ch01_rt01,u987,39,01 本文,False,「どんな反応をされました？」,TEXT_ONLY_REPLACE
C_000046,story_00_prologue_ch01_rt01,u987,40,01 本文,False,「『ジェインからの招待か』 と聞かれた。 『そうです』 と答えたら、少し思案顔だったが、 『行ってくればいい』 とおっしゃった」,TEXT_ONLY_REPLACE
C_000047,story_00_prologue_ch01_rt01,u987,41,01 本文,False,「そうですか・・・」,TEXT_ONLY_REPLACE
C_000048,story_00_prologue_ch01_rt01,u987,42,01 本文,False,「『クロージングはもう少し先だが、ジェインは、時間を無駄にしたくないのかもしれない』 と、西園寺社長は、おっしゃっていた。 『将来に向けて、いろいろと打ち合わせしたいのだろう』 って」,TEXT_ONLY_REPLACE
C_000049,story_00_prologue_ch01_rt01,u987,43,01 本文,False,「なんやかんや言っても、西園寺社長は、我々のことを応援してくれているのですね・・・」,TEXT_ONLY_REPLACE
C_000050,story_00_prologue_ch01_rt01,u987,44,01 本文,False,西園寺社長が応援してくれても、問題は、その下の官僚組織だ。 社長が発した言葉がそのまま下に降りていくわけではない。 下は下で政治が渦巻いていて、何らかの意図をもって、社長の発言を勝手に解釈して、周囲に伝える人がいる。,TEXT_ONLY_REPLACE
C_000051,story_00_prologue_ch01_rt01,u987,45,01 本文,False,この件も、そうだった。 ディールの後半になると、特にその傾向が強くなっていったため、寺田社長は、都度、西園寺社長本人に真意を確かめながら、進捗を確認するようになった。 社長から直接聞いた内容と、下が言っている内容にギャップがあったことも多々あった。ニュアンスが違う。付加的な解釈が乗せられていることもあった。 何事も一筋縄ではいかないのが大手町だ。,TEXT_ONLY_REPLACE
C_000052,story_00_prologue_ch01_rt01,u987,46,01 本文,False,今夜の会食のことは、どこからも横やりが入っていない。,TEXT_ONLY_REPLACE
C_000053,story_00_prologue_ch01_rt01,u987,47,01 本文,False,契約締結後とはいえ、クロージング,TEXT_ONLY_REPLACE
C_000054,story_00_prologue_ch01_rt01,u987,47,01 本文,True,　クロージングとは、最終契約書（株式譲渡契約書など）に調印した後、その契約内容を実際に履行する手続きのこと。これをもってM&A取引の取引実行になる。,TEXT_ONLY_REPLACE
C_000055,story_00_prologue_ch01_rt01,u987,47,01 本文,False,前だ。 一般的には、クロージング前に、対象会社が買い手と直接やり取りすることを、売り手は好まない。 破談を誘発するようなことが偶然に起こらないとも限らないからだ。 仮に、今夜の会食のことをあの官僚組織が聞いたら、 『今は、そんなこと、やめてくれ』 と言うだろう。 開示も済んでいるのに、この件が破談になったら格好がつかない。,TEXT_ONLY_REPLACE
C_000056,story_00_prologue_ch01_rt01,u987,49,01 本文,False,『大手町より、子会社である私たちこそが、この件を破談にしたくないと思っている。そんなヘマはしないので大丈夫だ』 と反論しても、あの官僚組織には通じない。,TEXT_ONLY_REPLACE
C_000057,story_00_prologue_ch01_rt01,u987,50,01 本文,False,子会社の気持ちなど、歯牙にもかけない。 リスクの芽は、とにかく潰しておく、これが大手町の官僚組織のやり方である。,TEXT_ONLY_REPLACE
C_000058,story_00_prologue_ch01_rt01,u987,51,01 本文,False,きっと西園寺社長は、今夜の会食のことを下には伏せてくれているのだろう。,TEXT_ONLY_REPLACE
C_000059,story_00_prologue_ch01_rt01,u987,52,01-01 章 第◯章,False,第１章,TEXT_ONLY_REPLACE
C_000060,story_00_prologue_ch01_rt01,u987,53,01-01 章 タイトル,False,契約直後のミツカネ電子とジェイン,TEXT_ONLY_REPLACE
C_000061,story_00_prologue_ch01_rt01,u987,54,01-02 節 数字,False,１,TEXT_ONLY_REPLACE
C_000062,story_00_prologue_ch01_rt01,u987,55,01-02 節 見出し,False,ミツカネ電子とジェインの会食,TEXT_ONLY_REPLACE
C_000063,story_00_prologue_ch01_rt01,u987,56,01 本文,False,あのときと同じ部屋だ！,TEXT_ONLY_REPLACE
C_000064,story_00_prologue_ch01_rt01,u987,57,01 本文,False,「寒くなってきた。 そろそろいい時間だね」 と言う寺田社長の言葉に促されながら、西郷は、寺田社長のあとに続き、建物のなかに入った。,TEXT_ONLY_REPLACE
C_000065,story_00_prologue_ch01_rt01,u987,58,01 本文,False,「ジェインさんとの約束で」,TEXT_ONLY_REPLACE
C_000066,story_00_prologue_ch01_rt01,u987,59,01 本文,False,「ようこそ。お待ちしていました」,TEXT_ONLY_REPLACE
C_000067,story_00_prologue_ch01_rt01,u987,60,01 本文,False,お店の人が、特上の笑顔で、出迎えてくれる。,TEXT_ONLY_REPLACE
C_000068,story_00_prologue_ch01_rt01,u987,61,01 本文,False,二人は、穏やかな表情で、お店の人に先導されて、会食の部屋に向かう。 廊下に置いてある巨大な樽の横を通り抜けたところで、西郷が 「あれっ？あのときと同じ部屋じゃないですか？」 と寺田社長にささやく。,TEXT_ONLY_REPLACE
C_000069,story_00_prologue_ch01_rt01,u987,62,01 本文,False,「うん、そうかもしれない」 寺田社長が嬉しそうな表情で、うなずく。,TEXT_ONLY_REPLACE
C_000070,story_00_prologue_ch01_rt01,u987,63,01 本文,False,部屋に着くと、ジェインの日下部代表パートナーともう一人の男性が、寺田社長たちの到着を待っていた。,TEXT_ONLY_REPLACE
C_000071,story_00_prologue_ch01_rt01,u987,64,01 本文,False,（やはり同じ部屋だ。あの日もこうやって待ってくれていた）,TEXT_ONLY_REPLACE
C_000072,story_00_prologue_ch01_rt01,u987,65,01 本文,False,「本日は、年末のお忙しいときに、お運び頂きまして、ありがとうございます」,TEXT_ONLY_REPLACE
C_000073,story_00_prologue_ch01_rt01,u987,66,01 本文,False,上機嫌の日下部代表パートナーが、寺田社長と西郷に駆け寄り、まずは寺田社長と、次に西郷と両手で固い握手をする。 そして、 「こちらは、これから電子を担当する米倉です。 もう、さん付けせず、これからは、『電子』と言いますね。身内になるわけですから」 と言い添えて、後ろに控えている米倉パートナーを、寺田社長と西郷に紹介する。,TEXT_ONLY_REPLACE
C_000074,story_00_prologue_ch01_rt01,u987,67,01 本文,False,寺田社長と西郷がほほ笑みながら、うなずく。,TEXT_ONLY_REPLACE
C_000075,story_00_prologue_ch01_rt01,u987,68,01 本文,False,見た目、４０歳代だろうか。 ジェインのパートナーは皆そうだが、上質のスーツに身を包み、清潔感がある。 自信とエネルギーに満ち溢れ、物腰はスマートである。,TEXT_ONLY_REPLACE
C_000076,story_00_prologue_ch01_rt01,u987,69,01 本文,False,「そうですか！それはそれは・・・今後ともどうぞよろしくお願いいたします」,TEXT_ONLY_REPLACE
C_000077,story_00_prologue_ch01_rt01,u987,70,01 本文,False,寺田社長と西郷は、米倉パートナーに名刺を差し出す。,TEXT_ONLY_REPLACE
C_000078,story_00_prologue_ch01_rt01,u987,71,01 本文,False,名刺交換が済んだことを確認した日下部代表パートナーは、 「寺田さんと西郷さんに初めてお会いしたのは、この部屋でした。 覚えていますか？」 と二人に語りかける。,TEXT_ONLY_REPLACE
C_000079,story_00_prologue_ch01_rt01,u987,72,01 本文,False,大きくうなずく二人を見て、 「この部屋が、私たちの運命を作ってくれました。 だから、今日は、この部屋を選びました。 忘年会シーズンで、 『混んでいる』 と、お店の人に言われたのですが、 『どうしてもこの部屋を』 と無理をお願いしましてね」 と、傍で控えているお店のスタッフに、感謝の目配せをする。,TEXT_ONLY_REPLACE
C_000080,story_00_prologue_ch01_rt01,u987,73,01 本文,False,寺田社長も、これ以上ない笑みをこぼしながら、 「はい、我々も、 『すべてはここから始まったんだ』 と、ちょうど西郷と話していたところです。 こんなに暖かいお心遣いを頂戴しまして、本当に嬉しく思います。 この２年間、いろいろなことがありましたが、最終的に、ジェインさんに決まって、心から安堵しています。 『西園寺社長やミツカネ工業の関係者には感謝してもしきれない』 と、先ほど、西郷とも話をしていたところです」,TEXT_ONLY_REPLACE
C_000081,story_00_prologue_ch01_rt01,u987,74,01 本文,False,『西園寺社長に感謝』という言葉を聞いて安心したのか、日下部代表パートナーも、 「私どもも、とても感謝しています。 ディールの最中は、今日、このような場を設けられるかどうか、不透明な時期が何度かありました。でもこの結果に落ち着いて、本当に良かったです。 西園寺社長は、さすがに大社長ですね。 経営企画部にも、部長や大久保さんをはじめ、優秀な方々が揃っていることを、今回、改めて実感しました。 さすがミツカネさんです」 大手町のことを褒めあげながら、二人に席を促す。,TEXT_ONLY_REPLACE
C_000082,story_00_prologue_ch01_rt01,u987,75,01 本文,False,ジェインは、ミツカネ工業と太い関係を築いてきた。 特に最後の局面では、価格を巡って、何度も真剣勝負の交渉がなされた。 投資ファンドは、数字を追いかける仕事である。 自分たちの主張をぶつけながらも、ミツカネ工業の考え方にも理解を示し、双方にとって、より良い条件を作ろうと努力した。Win-winだ。そういう建設的なジェインの姿勢に、ミツカネ工業も好感を持つようになり、今ではお互いをレスペクトする間柄だ。,TEXT_ONLY_REPLACE
C_000083,story_00_prologue_ch01_rt01,u987,76,01 本文,False,他方、このディールの対象会社である電子とは、オークションの最中には、会うことを禁じられていた。 そのためジェインにとってみると、少なくとも足元の半年くらいは、電子より、親会社のミツカネ工業と会っていた時間のほうが長かった。,TEXT_ONLY_REPLACE
C_000084,story_00_prologue_ch01_rt01,u987,77,01-03 項 見出し,False,門出祝い,TEXT_ONLY_REPLACE
C_000085,story_00_prologue_ch01_rt01,u987,78,01 本文,False,席に着いた寺田社長は、 「本来は、こちらからご挨拶に伺うべきところですが、今日は、このような場を設定して頂きまして、ありがとうございます」 と今日、何度目かの頭を下げる。,TEXT_ONLY_REPLACE
C_000086,story_00_prologue_ch01_rt01,u987,79,01 本文,False,「まぁまぁ。堅苦しいことは抜きにして。 今日は晴れて私たちの門出です。 おおいに祝いましょう。 これから我々は、運命共同体です。 どんな細かいことについても、話をして、お互い、理解を深めていきたいと思います」 日下部代表パートナーは、満面の笑みをたたえながら、こう返した。,TEXT_ONLY_REPLACE
C_000087,story_00_prologue_ch01_rt01,u987,80,01 本文,False,シャンパンが注がれたことを確認した日下部代表パートナーは、寺田社長と西郷それぞれの目をしっかりと見ながら、 「それでは、電子の益々の発展と、一同の健康を祈って！」 と、高らかに 『乾杯！』 と発声する。,TEXT_ONLY_REPLACE
C_000088,story_00_prologue_ch01_rt01,u987,81,01 本文,False,「乾杯！」,TEXT_ONLY_REPLACE
C_000089,story_00_prologue_ch01_rt01,u987,82,01 本文,False,杯を掲げて、４人とも、美味しそうにシャンパンを頂く。,TEXT_ONLY_REPLACE
C_000090,story_00_prologue_ch01_rt01,u987,83,01 本文,False,グラスをテーブルの上に置いた寺田社長は、 「日下部さんから、久しぶりに連絡を頂戴したのは、西園寺社長からオークション結果を知らされた、その当日でした。 あの日、日下部さんと話をしているなかで、 『ウチは、本当に新しい一歩を踏み出すんだ』 という実感が、じわじわと湧いてきました」 と、満面の微笑みを頬にたたえながら、日下部代表パートナーから連絡をもらったときの率直な気持ちを言葉にした。,TEXT_ONLY_REPLACE
C_000091,story_00_prologue_ch01_rt01,u987,84,01 本文,False,「これから新たな一歩です。 あのミツカネグループから離れることになりますから、親会社の有難さを感じるのは、これからかもしれません。 そこは、私たちがしっかりと支援していきますので、一緒に頑張っていきましょう」,TEXT_ONLY_REPLACE
C_000092,story_00_prologue_ch01_rt01,u987,85,01 本文,False,その後、次々と運ばれてくる料理に、４人とも舌鼓を打ちながら、 「このお店の料理は、前回も美味しいと思いましたが、今日はさらに美味しく感じます。 宙ぶらりんの状況に置かれて、不安のなかにいた前回とは違って、今回は、いろんなことがひと段落して、さらにこれからへの期待もあって、あのときとは心持ちが全く異なります」 西郷も上機嫌だ。,TEXT_ONLY_REPLACE
C_000093,story_00_prologue_ch01_rt01,u987,86,01 本文,False,シャンパンに続く上質のワインと料理を楽しみながら、４人の談笑は続いていった。,TEXT_ONLY_REPLACE
C_000094,story_00_prologue_ch01_rt01,u987,87,01-03 項 見出し,False,米倉パートナーのキャリア,TEXT_ONLY_REPLACE
C_000095,story_00_prologue_ch01_rt01,u987,88,01 本文,False,少し経ったところで日下部代表パートナーが、隣に座っている米倉パートナーに目配せした。,TEXT_ONLY_REPLACE
C_000096,story_00_prologue_ch01_rt01,u987,89,01 本文,False,寺田社長と西郷の顔を見ながら、 「ここにいる米倉は、たいへん優秀な男でしてね」 とやおら切り出す。,TEXT_ONLY_REPLACE
C_000097,story_00_prologue_ch01_rt01,u987,90,01 本文,False,寺田社長と西郷は、米倉のほうを向き、日下部代表パートナーの次の言葉を待つ。,TEXT_ONLY_REPLACE
C_000098,story_00_prologue_ch01_rt01,u987,91,01 本文,False,「米倉は、大学卒業後、興銀,TEXT_ONLY_REPLACE
C_000099,story_00_prologue_ch01_rt01,u987,91,01 本文,True,　興銀とは、日本興業銀行の略称。明治維新後の重工業の発展や、軍需工業の拡大、第二次世界大戦後の復興と高度経済成長を外債発行により支え、日本からの資本輸出にも携わった。,TEXT_ONLY_REPLACE
C_000100,story_00_prologue_ch01_rt01,u987,91,01 本文,False,に就職しましてね。 ご存じのとおり、1990年代半ばから、日本版金融ビッグバン,TEXT_ONLY_REPLACE
C_000101,story_00_prologue_ch01_rt01,u987,91,01 本文,True,　日本版金融ビッグバンとは、1996年から2001年度の日本において、政府が実行した大規模な金融制度改革のこと。,TEXT_ONLY_REPLACE
C_000102,story_00_prologue_ch01_rt01,u987,91,01 本文,False,が始まりました。 その後、日本では、銀行の統合が進んで、米倉が就職した興銀も、都銀二行との統合,TEXT_ONLY_REPLACE
C_000103,story_00_prologue_ch01_rt01,u987,91,01 本文,True,　都銀二行とは、第一勧業銀行、富士銀行のこと,TEXT_ONLY_REPLACE
C_000104,story_00_prologue_ch01_rt01,u987,91,01 本文,False,がありました。 投資ファンドの世界でも、1990年代の独禁法改正,TEXT_ONLY_REPLACE
C_000105,story_00_prologue_ch01_rt01,u987,91,01 本文,True,　1996 年の独占禁止法改正により純粋持ち株会社が法的に解禁されたことにより、投資ファンドによる投資が可能になった。,TEXT_ONLY_REPLACE
C_000106,story_00_prologue_ch01_rt01,u987,91,01 本文,False,、その後の商法改正,TEXT_ONLY_REPLACE
C_000107,story_00_prologue_ch01_rt01,u987,91,01 本文,True,　商法改正により、1999年に、株式交換・移転制度が創設された。,TEXT_ONLY_REPLACE
C_000108,story_00_prologue_ch01_rt01,u987,91,01 本文,False,を経て、投資ファンドとしての活動できる環境が整いました。 米倉は、その頃から投資ファンドに興味があったようです。 でもまずは、スキルを身につけたいということで、銀行を辞めて、コンサルティング会社で経験を積んで、そのあとに、ウチにきてくれたのです」 と、米倉のキャリアを二人に紹介する。,TEXT_ONLY_REPLACE
C_000109,story_00_prologue_ch01_rt01,u987,97,01 本文,False,そのあとを米倉が引き取り、 「改めまして、どうぞよろしくお願いいたします」 と挨拶した。,TEXT_ONLY_REPLACE
C_000110,story_00_prologue_ch01_rt01,u987,98,01 本文,False,「銀行を辞めた後、コンサルティング会社では、良い経験をさせてもらいました。 IPO,TEXT_ONLY_REPLACE
C_000111,story_00_prologue_ch01_rt01,u987,98,01 本文,True,　IPO（Initial Public Offering）とは、新規株式公開のことで、証券取引所に上場すること。,TEXT_ONLY_REPLACE
C_000112,story_00_prologue_ch01_rt01,u987,98,01 本文,False,もPMI,TEXT_ONLY_REPLACE
C_000113,story_00_prologue_ch01_rt01,u987,98,01 本文,True,　PMI（Post Merger Integration）とは、M&A 成立後に行われる統合プロセスのこと。,TEXT_ONLY_REPLACE
C_000114,story_00_prologue_ch01_rt01,u987,98,01 本文,False,も経験できました。 IPOは、グループ子会社のIPOだったのですが、あのときは、クライアント先に常駐して、ご支援させて頂きました。 親会社の都合で、上場が２度延期になりましたが、上場できた時には、これまでにない達成感を味わいました。 クライアントが東証の鐘,TEXT_ONLY_REPLACE
C_000115,story_00_prologue_ch01_rt01,u987,98,01 本文,True,　東証における上場セレモニーで鐘を鳴らす際には、「五穀豊穣（穀物が豊かに実る）」に由来して5回鳴らすのが通例。,TEXT_ONLY_REPLACE
C_000116,story_00_prologue_ch01_rt01,u987,98,01 本文,False,をならしたときの感動は、今でも忘れません」 IPOのときのことを思い出したのか、米倉の目が少し潤んだ。,TEXT_ONLY_REPLACE
C_000117,story_00_prologue_ch01_rt01,u987,102,01 本文,False,その後、再びキリリとした表情に戻った米倉は、 「PMIのほうは、B to Bの製造業のPMI案件でした。 今回は、そのときの経験がお役にたつと思いますが、この業界のことは、これから勉強しなきゃいけないことばかりです。 いろいろと教えてください」 と挨拶し、頭を下げた。,TEXT_ONLY_REPLACE
C_000118,story_00_prologue_ch01_rt01,u987,103,01 本文,False,米倉の『興銀→コンサル→投資ファンド』というキャリアを聞いた西郷は、 「素晴らしいキャリアですね」 と反応しつつ、 （今日は、米倉さんの出世話を聞くことになるのだろうか） と少し身構えながら、 「私たちの世代では、転職を重ねて、キャリアアップをしていくことなど、よっぽどじゃなきゃ考えられなかったです・・・ウチはメーカーですし・・・。 でも今は、メーカーといえども、若い人がどんどん転職していきます。ですから特に生産現場では、技の伝承ができにくくなって大変です。 オペレーションをできるだけ標準化して、ウチの会社でしか通用しないやり方はなくしていかないと、中途採用や派遣で対応しにくくなっています」 と、製造現場での人材の流動化が職場にもたらすマイナス面をちらつかせる。,TEXT_ONLY_REPLACE
C_000119,story_00_prologue_ch01_rt01,u987,104,01 本文,False,「私は、社会人になって、経験が浅いうちに、キャリアチェンジすることになりましたが、銀行があんなことにならなければ、ずっと銀行にいたと思います。 興銀が好きでした」 寂しげな表情を見せる米倉。,TEXT_ONLY_REPLACE
C_000120,story_00_prologue_ch01_rt01,u987,105,01 本文,False,やみくもに転職を肯定しているわけではない米倉の言葉に、感覚的には昭和寄りの寺田社長と西郷は、やや安心する。,TEXT_ONLY_REPLACE
C_000121,story_00_prologue_ch01_rt01,u987,106,01 本文,False,そんな二人を見ながら、米倉が続ける。 「あの頃の私は、闇の中でした。 長期的なファイナンスで企業を支えることを目的とした金融機関がなくなってしまったら、今後、日本において、誰がリスクマネーを提供するのだろうと・・・三行統合の頃、興銀の同期とは、よくその議論をしていました。 興銀が担ってきた役割を、これからは誰が担うのか、ということです」,TEXT_ONLY_REPLACE
